状态序号,剩余演算次数,剩余放弃次数,剩余翻倍次数,已确定翻倍状态,铭牌0,铭牌1,铭牌2,铭牌3,铭牌4,手牌总数,战力点,最优决策,最优价值
7775,2,1,2,不翻倍,0,1,0,1,2,4,5,抽取铭牌,358101.93
7776,2,1,2,不翻倍,0,1,0,1,3,5,10,开始演算,386322.03
7777,2,1,2,不翻倍,0,1,0,2,0,3,10,开始演算,386322.03
7778,2,1,2,不翻倍,0,1,0,2,1,4,4,抽取铭牌,352726.67
7779,2,1,2,不翻倍,0,1,0,2,2,5,9,放弃,352726.67
7780,2,1,2,不翻倍,0,1,0,3,0,4,3,抽取铭牌,352726.67
7781,2,1,2,不翻倍,0,1,0,3,1,5,8,放弃,352726.67
7782,2,1,2,不翻倍,0,1,0,4,0,5,7,放弃,352726.67
7783,2,1,2,不翻倍,0,1,1,0,0,2,5,抽取铭牌,366356.24
7784,2,1,2,不翻倍,0,1,1,0,1,3,10,开始演算,386322.03
7785,2,1,2,不翻倍,0,1,1,0,2,4,4,抽取铭牌,352726.67
7786,2,1,2,不翻倍,0,1,1,0,3,5,9,放弃,352726.67
7787,2,1,2,不翻倍,0,1,1,1,0,3,9,抽取铭牌,359187.32
7788,2,1,2,不翻倍,0,1,1,1,1,4,3,抽取铭牌,352726.67
7789,2,1,2,不翻倍,0,1,1,1,2,5,8,放弃,352726.67
7790,2,1,2,不翻倍,0,1,1,2,0,4,2,抽取铭牌,352726.67
7791,2,1,2,不翻倍,0,1,1,2,1,5,7,放弃,352726.67
7792,2,1,2,不翻倍,0,1,1,3,0,5,6,放弃,352726.67
7793,2,1,2,不翻倍,0,1,2,0,0,3,8,抽取铭牌,358928.89
7794,2,1,2,不翻倍,0,1,2,0,1,4,2,抽取铭牌,352726.67
7795,2,1,2,不翻倍,0,1,2,0,2,5,7,放弃,352726.67
7796,2,1,2,不翻倍,0,1,2,1,0,4,1,抽取铭牌,352726.67
7797,2,1,2,不翻倍,0,1,2,1,1,5,6,放弃,352726.67
7798,2,1,2,不翻倍,0,1,2,2,0,5,5,放弃,352726.67
7799,2,1,2,不翻倍,0,1,3,0,0,4,0,抽取铭牌,352726.67
7800,2,1,2,不翻倍,0,1,3,0,1,5,5,放弃,352726.67
7801,2,1,2,不翻倍,0,1,3,1,0,5,4,放弃,352726.67
7802,2,1,2,不翻倍,0,1,4,0,0,5,3,放弃,352726.67
7803,2,1,2,不翻倍,0,2,0,0,0,2,4,抽取铭牌,360644.07
7804,2,1,2,不翻倍,0,2,0,0,1,3,9,抽取铭牌,359187.32
7805,2,1,2,不翻倍,0,2,0,0,2,4,3,抽取铭牌,352726.67
7806,2,1,2,不翻倍,0,2,0,0,3,5,8,放弃,352726.67
7807,2,1,2,不翻倍,0,2,0,1,0,3,8,抽取铭牌,357636.76
7808,2,1,2,不翻倍,0,2,0,1,1,4,2,抽取铭牌,352726.67
7809,2,1,2,不翻倍,0,2,0,1,2,5,7,放弃,352726.67
7810,2,1,2,不翻倍,0,2,0,2,0,4,1,抽取铭牌,352726.67
7811,2,1,2,不翻倍,0,2,0,2,1,5,6,放弃,352726.67
7812,2,1,2,不翻倍,0,2,0,3,0,5,5,放弃,352726.67
7813,2,1,2,不翻倍,0,2,1,0,0,3,7,抽取铭牌,359445.74
7814,2,1,2,不翻倍,0,2,1,0,1,4,1,抽取铭牌,352726.67
7815,2,1,2,不翻倍,0,2,1,0,2,5,6,放弃,352726.67
7816,2,1,2,不翻倍,0,2,1,1,0,4,0,抽取铭牌,352726.67
7817,2,1,2,不翻倍,0,2,1,1,1,5,5,放弃,352726.67
7818,2,1,2,不翻倍,0,2,1,2,0,5,4,放弃,352726.67
7819,2,1,2,不翻倍,0,2,2,0,0,4,10,开始演算,386322.03
7820,2,1,2,不翻倍,0,2,2,0,1,5,4,放弃,352726.67
7821,2,1,2,不翻倍,0,2,2,1,0,5,3,放弃,352726.67
7822,2,1,2,不翻倍,0,2,3,0,0,5,2,放弃,352726.67
7823,2,1,2,不翻倍,0,3,0,0,0,3,6,抽取铭牌,365751.33
7824,2,1,2,不翻倍,0,3,0,0,1,4,0,抽取铭牌,352726.67
7825,2,1,2,不翻倍,0,3,0,0,2,5,5,放弃,352726.67
7826,2,1,2,不翻倍,0,3,0,1,0,4,10,开始演算,386322.03
7827,2,1,2,不翻倍,0,3,0,1,1,5,4,放弃,352726.67
7828,2,1,2,不翻倍,0,3,0,2,0,5,3,放弃,352726.67
7829,2,1,2,不翻倍,0,3,1,0,0,4,9,抽取铭牌,359445.74
7830,2,1,2,不翻倍,0,3,1,0,1,5,3,放弃,352726.67
7831,2,1,2,不翻倍,0,3,1,1,0,5,2,放弃,352726.67
7832,2,1,2,不翻倍,0,3,2,0,0,5,1,放弃,352726.67
7833,2,1,2,不翻倍,0,4,0,0,0,4,8,抽取铭牌,354070.49
7834,2,1,2,不翻倍,0,4,0,0,1,5,2,放弃,352726.67
7835,2,1,2,不翻倍,0,4,0,1,0,5,1,放弃,352726.67
7836,2,1,2,不翻倍,0,4,1,0,0,5,0,放弃,352726.67
7837,2,1,2,不翻倍,0,5,0,0,0,5,10,开始演算,386322.03
7838,2,1,2,不翻倍,1,0,0,0,1,2,6,抽取铭牌,366011.67
7839,2,1,2,不翻倍,1,0,0,0,2,3,0,抽取铭牌,353346.89
7840,2,1,2,不翻倍,1,0,0,0,3,4,5,抽取铭牌,356758.12
7841,2,1,2,不翻倍,1,0,0,0,4,5,10,开始演算,386322.03
7842,2,1,2,不翻倍,1,0,0,1,0,2,5,抽取铭牌,366069.1
7843,2,1,2,不翻倍,1,0,0,1,1,3,10,开始演算,386322.03
7844,2,1,2,不翻倍,1,0,0,1,2,4,4,抽取铭牌,352726.67
7845,2,1,2,不翻倍,1,0,0,1,3,5,9,放弃,352726.67
7846,2,1,2,不翻倍,1,0,0,2,0,3,9,抽取铭牌,357895.19
7847,2,1,2,不翻倍,1,0,0,2,1,4,3,抽取铭牌,352726.67
7848,2,1,2,不翻倍,1,0,0,2,2,5,8,放弃,352726.67
7849,2,1,2,不翻倍,1,0,0,3,0,4,2,抽取铭牌,352726.67
7850,2,1,2,不翻倍,1,0,0,3,1,5,7,放弃,352726.67
7851,2,1,2,不翻倍,1,0,0,4,0,5,6,放弃,352726.67
7852,2,1,2,不翻倍,1,0,1,0,0,2,4,抽取铭牌,361011.61
7853,2,1,2,不翻倍,1,0,1,0,1,3,9,抽取铭牌,357895.19
7854,2,1,2,不翻倍,1,0,1,0,2,4,3,抽取铭牌,352726.67
7855,2,1,2,不翻倍,1,0,1,0,3,5,8,放弃,352726.67
7856,2,1,2,不翻倍,1,0,1,1,0,3,8,抽取铭牌,359807.54
7857,2,1,2,不翻倍,1,0,1,1,1,4,2,抽取铭牌,352726.67
7858,2,1,2,不翻倍,1,0,1,1,2,5,7,放弃,352726.67
7859,2,1,2,不翻倍,1,0,1,2,0,4,1,抽取铭牌,352726.67
7860,2,1,2,不翻倍,1,0,1,2,1,5,6,放弃,352726.67
7861,2,1,2,不翻倍,1,0,1,3,0,5,5,放弃,352726.67
7862,2,1,2,不翻倍,1,0,2,0,0,3,7,抽取铭牌,358670.47
7863,2,1,2,不翻倍,1,0,2,0,1,4,1,抽取铭牌,352726.67
7864,2,1,2,不翻倍,1,0,2,0,2,5,6,放弃,352726.67
7865,2,1,2,不翻倍,1,0,2,1,0,4,0,抽取铭牌,352726.67
7866,2,1,2,不翻倍,1,0,2,1,1,5,5,放弃,352726.67
7867,2,1,2,不翻倍,1,0,2,2,0,5,4,放弃,352726.67
7868,2,1,2,不翻倍,1,0,3,0,0,4,10,开始演算,386322.03
7869,2,1,2,不翻倍,1,0,3,0,1,5,4,放弃,352726.67
7870,2,1,2,不翻倍,1,0,3,1,0,5,3,放弃,352726.67
7871,2,1,2,不翻倍,1,0,4,0,0,5,2,放弃,352726.67
7872,2,1,2,不翻倍,1,1,0,0,0,2,3,抽取铭牌,361539.95
7873,2,1,2,不翻倍,1,1,0,0,1,3,8,抽取铭牌,358515.41
7874,2,1,2,不翻倍,1,1,0,0,2,4,2,抽取铭牌,352726.67
7875,2,1,2,不翻倍,1,1,0,0,3,5,7,放弃,352726.67
7876,2,1,2,不翻倍,1,1,0,1,0,3,7,抽取铭牌,360841.24
7877,2,1,2,不翻倍,1,1,0,1,1,4,1,抽取铭牌,352726.67
7878,2,1,2,不翻倍,1,1,0,1,2,5,6,放弃,352726.67
7879,2,1,2,不翻倍,1,1,0,2,0,4,0,抽取铭牌,352726.67
7880,2,1,2,不翻倍,1,1,0,2,1,5,5,放弃,352726.67
7881,2,1,2,不翻倍,1,1,0,3,0,5,4,放弃,352726.67
7882,2,1,2,不翻倍,1,1,1,0,0,3,6,抽取铭牌,365337.85
7883,2,1,2,不翻倍,1,1,1,0,1,4,0,抽取铭牌,352726.67
7884,2,1,2,不翻倍,1,1,1,0,2,5,5,放弃,352726.67
7885,2,1,2,不翻倍,1,1,1,1,0,4,10,开始演算,386322.03
7886,2,1,2,不翻倍,1,1,1,1,1,5,4,放弃,352726.67
7887,2,1,2,不翻倍,1,1,1,2,0,5,3,放弃,352726.67
7888,2,1,2,不翻倍,1,1,2,0,0,4,9,抽取铭牌,358101.93
7889,2,1,2,不翻倍,1,1,2,0,1,5,3,放弃,352726.67
7890,2,1,2,不翻倍,1,1,2,1,0,5,2,放弃,352726.67
7891,2,1,2,不翻倍,1,1,3,0,0,5,1,放弃,352726.67
7892,2,1,2,不翻倍,1,2,0,0,0,3,5,抽取铭牌,365337.85
7893,2,1,2,不翻倍,1,2,0,0,1,4,10,开始演算,386322.03
7894,2,1,2,不翻倍,1,2,0,0,2,5,4,放弃,352726.67
7895,2,1,2,不翻倍,1,2,0,1,0,4,9,抽取铭牌,358101.93
7896,2,1,2,不翻倍,1,2,0,1,1,5,3,放弃,352726.67
7897,2,1,2,不翻倍,1,2,0,2,0,5,2,放弃,352726.67
7898,2,1,2,不翻倍,1,2,1,0,0,4,8,抽取铭牌,356758.12
7899,2,1,2,不翻倍,1,2,1,0,1,5,2,放弃,352726.67
7900,2,1,2,不翻倍,1,2,1,1,0,5,1,放弃,352726.67
7901,2,1,2,不翻倍,1,2,2,0,0,5,0,放弃,352726.67
7902,2,1,2,不翻倍,1,3,0,0,0,4,7,抽取铭牌,359445.74
7903,2,1,2,不翻倍,1,3,0,0,1,5,1,放弃,352726.67
7904,2,1,2,不翻倍,1,3,0,1,0,5,0,放弃,352726.67
7905,2,1,2,不翻倍,1,3,1,0,0,5,10,开始演算,386322.03
7906,2,1,2,不翻倍,1,4,0,0,0,5,9,放弃,352726.67
7907,2,1,2,不翻倍,2,0,0,0,0,2,2,抽取铭牌,362183.14
7908,2,1,2,不翻倍,2,0,0,0,1,3,7,抽取铭牌,360737.87
7909,2,1,2,不翻倍,2,0,0,0,2,4,1,抽取铭牌,352726.67
7910,2,1,2,不翻倍,2,0,0,0,3,5,6,放弃,352726.67
7911,2,1,2,不翻倍,2,0,0,1,0,3,6,抽取铭牌,364355.83
7912,2,1,2,不翻倍,2,0,0,1,1,4,0,抽取铭牌,352726.67
7913,2,1,2,不翻倍,2,0,0,1,2,5,5,放弃,352726.67
7914,2,1,2,不翻倍,2,0,0,2,0,4,10,开始演算,386322.03
7915,2,1,2,不翻倍,2,0,0,2,1,5,4,放弃,352726.67
7916,2,1,2,不翻倍,2,0,0,3,0,5,3,放弃,352726.67
7917,2,1,2,不翻倍,2,0,1,0,0,3,5,抽取铭牌,365027.74
7918,2,1,2,不翻倍,2,0,1,0,1,4,10,开始演算,386322.03
7919,2,1,2,不翻倍,2,0,1,0,2,5,4,放弃,352726.67
7920,2,1,2,不翻倍,2,0,1,1,0,4,9,抽取铭牌,356758.12
7921,2,1,2,不翻倍,2,0,1,1,1,5,3,放弃,352726.67
7922,2,1,2,不翻倍,2,0,1,2,0,5,2,放弃,352726.67
7923,2,1,2,不翻倍,2,0,2,0,0,4,8,抽取铭牌,359445.74
7924,2,1,2,不翻倍,2,0,2,0,1,5,2,放弃,352726.67
7925,2,1,2,不翻倍,2,0,2,1,0,5,1,放弃,352726.67
7926,2,1,2,不翻倍,2,0,3,0,0,5,0,放弃,352726.67
7927,2,1,2,不翻倍,2,1,0,0,0,3,4,抽取铭牌,358928.89
7928,2,1,2,不翻倍,2,1,0,0,1,4,9,抽取铭牌,356758.12
7929,2,1,2,不翻倍,2,1,0,0,2,5,3,放弃,352726.67
7930,2,1,2,不翻倍,2,1,0,1,0,4,8,抽取铭牌,358101.93
7931,2,1,2,不翻倍,2,1,0,1,1,5,2,放弃,352726.67
7932,2,1,2,不翻倍,2,1,0,2,0,5,1,放弃,352726.67
7933,2,1,2,不翻倍,2,1,1,0,0,4,7,抽取铭牌,358101.93
7934,2,1,2,不翻倍,2,1,1,0,1,5,1,放弃,352726.67
7935,2,1,2,不翻倍,2,1,1,1,0,5,0,放弃,352726.67
7936,2,1,2,不翻倍,2,1,2,0,0,5,10,开始演算,386322.03
7937,2,1,2,不翻倍,2,2,0,0,0,4,6,抽取铭牌,363477.19
7938,2,1,2,不翻倍,2,2,0,0,1,5,0,放弃,352726.67
7939,2,1,2,不翻倍,2,2,0,1,0,5,10,开始演算,386322.03
7940,2,1,2,不翻倍,2,2,1,0,0,5,9,放弃,352726.67
7941,2,1,2,不翻倍,2,3,0,0,0,5,8,放弃,352726.67
7942,2,1,2,不翻倍,3,0,0,0,0,3,3,抽取铭牌,359962.6
7943,2,1,2,不翻倍,3,0,0,0,1,4,8,抽取铭牌,359445.74
7944,2,1,2,不翻倍,3,0,0,0,2,5,2,放弃,352726.67
7945,2,1,2,不翻倍,3,0,0,1,0,4,7,抽取铭牌,359445.74
7946,2,1,2,不翻倍,3,0,0,1,1,5,1,放弃,352726.67
7947,2,1,2,不翻倍,3,0,0,2,0,5,0,放弃,352726.67
7948,2,1,2,不翻倍,3,0,1,0,0,4,6,抽取铭牌,363477.19
7949,2,1,2,不翻倍,3,0,1,0,1,5,0,放弃,352726.67
7950,2,1,2,不翻倍,3,0,1,1,0,5,10,开始演算,386322.03
7951,2,1,2,不翻倍,3,0,2,0,0,5,9,放弃,352726.67
7952,2,1,2,不翻倍,3,1,0,0,0,4,5,抽取铭牌,360789.56
7953,2,1,2,不翻倍,3,1,0,0,1,5,10,开始演算,386322.03
7954,2,1,2,不翻倍,3,1,0,1,0,5,9,放弃,352726.67
7955,2,1,2,不翻倍,3,1,1,0,0,5,8,放弃,352726.67
7956,2,1,2,不翻倍,3,2,0,0,0,5,7,放弃,352726.67
7957,2,1,2,不翻倍,4,0,0,0,0,4,4,抽取铭牌,352726.67
7958,2,1,2,不翻倍,4,0,0,0,1,5,9,放弃,352726.67
7959,2,1,2,不翻倍,4,0,0,1,0,5,8,放弃,352726.67
7960,2,1,2,不翻倍,4,0,1,0,0,5,7,放弃,352726.67
7961,2,1,2,不翻倍,4,1,0,0,0,5,6,放弃,352726.67
7962,2,1,2,不翻倍,5,0,0,0,0,5,5,放弃,352726.67
7963,2,1,2,翻倍,0,0,0,0,2,2,10,开始演算,546322.03
7964,2,1,2,翻倍,0,0,0,0,3,3,4,抽取铭牌,410189.0
7965,2,1,2,翻倍,0,0,0,0,4,4,9,开始演算,426322.03
7966,2,1,2,翻倍,0,0,0,0,5,5,3,放弃,352726.67
7967,2,1,2,翻倍,0,0,0,1,1,2,9,开始演算,426322.03
7968,2,1,2,翻倍,0,0,0,1,2,3,3,抽取铭牌,400208.03
7969,2,1,2,翻倍,0,0,0,1,3,4,8,抽取铭牌,406164.81
7970,2,1,2,翻倍,0,0,0,1,4,5,2,放弃,352726.67
7971,2,1,2,翻倍,0,0,0,2,0,2,8,抽取铭牌,419417.4
7972,2,1,2,翻倍,0,0,0,2,1,3,2,抽取铭牌,389008.39
7973,2,1,2,翻倍,0,0,0,2,2,4,7,抽取铭牌,406164.81
7974,2,1,2,翻倍,0,0,0,2,3,5,1,放弃,352726.67
7975,2,1,2,翻倍,0,0,0,3,0,3,1,抽取铭牌,379654.9
7976,2,1,2,翻倍,0,0,0,3,1,4,6,抽取铭牌,406164.81
7977,2,1,2,翻倍,0,0,0,3,2,5,0,放弃,352726.67
7978,2,1,2,翻倍,0,0,0,4,0,4,5,抽取铭牌,410964.81
7979,2,1,2,翻倍,0,0,0,4,1,5,10,开始演算,546322.03
7980,2,1,2,翻倍,0,0,0,5,0,5,9,开始演算,426322.03
7981,2,1,2,翻倍,0,0,1,0,1,2,8,抽取铭牌,420393.42
7982,2,1,2,翻倍,0,0,1,0,2,3,2,抽取铭牌,390711.76
7983,2,1,2,翻倍,0,0,1,0,3,4,7,抽取铭牌,398421.0
7984,2,1,2,翻倍,0,0,1,0,4,5,1,放弃,352726.67
7985,2,1,2,翻倍,0,0,1,1,0,2,7,抽取铭牌,415153.66
7986,2,1,2,翻倍,0,0,1,1,1,3,1,抽取铭牌,382859.74
7987,2,1,2,翻倍,0,0,1,1,2,4,6,抽取铭牌,418708.63
7988,2,1,2,翻倍,0,0,1,1,3,5,0,放弃,352726.67
7989,2,1,2,翻倍,0,0,1,2,0,3,0,抽取铭牌,369813.94
7990,2,1,2,翻倍,0,0,1,2,1,4,5,抽取铭牌,409108.63
7991,2,1,2,翻倍,0,0,1,2,2,5,10,开始演算,546322.03
7992,2,1,2,翻倍,0,0,1,3,0,4,4,抽取铭牌,370389.56
7993,2,1,2,翻倍,0,0,1,3,1,5,9,开始演算,426322.03
7994,2,1,2,翻倍,0,0,1,4,0,5,8,放弃,352726.67
7995,2,1,2,翻倍,0,0,2,0,0,2,6,抽取铭牌,437850.85
7996,2,1,2,翻倍,0,0,2,0,1,3,0,抽取铭牌,367741.34
7997,2,1,2,翻倍,0,0,2,0,2,4,5,抽取铭牌,407252.44
7998,2,1,2,翻倍,0,0,2,0,3,5,10,开始演算,546322.03
7999,2,1,2,翻倍,0,0,2,1,0,3,10,开始演算,546322.03
8000,2,1,2,翻倍,0,0,2,1,1,4,4,抽取铭牌,367445.74
8001,2,1,2,翻倍,0,0,2,1,2,5,9,开始演算,426322.03
8002,2,1,2,翻倍,0,0,2,2,0,4,3,抽取铭牌,352726.67
8003,2,1,2,翻倍,0,0,2,2,1,5,8,放弃,352726.67
8004,2,1,2,翻倍,0,0,2,3,0,5,7,放弃,352726.67
8005,2,1,2,翻倍,0,0,3,0,0,3,9,开始演算,426322.03
8006,2,1,2,翻倍,0,0,3,0,1,4,3,抽取铭牌,352726.67
8007,2,1,2,翻倍,0,0,3,0,2,5,8,放弃,352726.67
8008,2,1,2,翻倍,0,0,3,1,0,4,2,抽取铭牌,352726.67
8009,2,1,2,翻倍,0,0,3,1,1,5,7,放弃,352726.67
8010,2,1,2,翻倍,0,0,3,2,0,5,6,放弃,352726.67
8011,2,1,2,翻倍,0,0,4,0,0,4,1,抽取铭牌,352726.67
8012,2,1,2,翻倍,0,0,4,0,1,5,6,放弃,352726.67
8013,2,1,2,翻倍,0,0,4,1,0,5,5,放弃,352726.67
8014,2,1,2,翻倍,0,0,5,0,0,5,4,放弃,352726.67
8015,2,1,2,翻倍,0,1,0,0,1,2,7,抽取铭牌,416749.07
8016,2,1,2,翻倍,0,1,0,0,2,3,1,抽取铭牌,382657.84
8017,2,1,2,翻倍,0,1,0,0,3,4,6,抽取铭牌,429396.26
8018,2,1,2,翻倍,0,1,0,0,4,5,0,放弃,352726.67
8019,2,1,2,翻倍,0,1,0,1,0,2,6,抽取铭牌,435163.12
8020,2,1,2,翻倍,0,1,0,1,1,3,0,抽取铭牌,366609.11
8021,2,1,2,翻倍,0,1,0,1,2,4,5,抽取铭牌,404308.63
8022,2,1,2,翻倍,0,1,0,1,3,5,10,开始演算,546322.03
8023,2,1,2,翻倍,0,1,0,2,0,3,10,开始演算,546322.03
8024,2,1,2,翻倍,0,1,0,2,1,4,4,抽取铭牌,367445.74
8025,2,1,2,翻倍,0,1,0,2,2,5,9,开始演算,426322.03
8026,2,1,2,翻倍,0,1,0,3,0,4,3,抽取铭牌,352726.67
8027,2,1,2,翻倍,0,1,0,3,1,5,8,放弃,352726.67
8028,2,1,2,翻倍,0,1,0,4,0,5,7,放弃,352726.67
8029,2,1,2,翻倍,0,1,1,0,0,2,5,抽取铭牌,446073.98
8030,2,1,2,翻倍,0,1,1,0,1,3,10,开始演算,546322.03
8031,2,1,2,翻倍,0,1,1,0,2,4,4,抽取铭牌,364501.93
8032,2,1,2,翻倍,0,1,1,0,3,5,9,开始演算,426322.03
8033,2,1,2,翻倍,0,1,1,1,0,3,9,开始演算,426322.03
8034,2,1,2,翻倍,0,1,1,1,1,4,3,抽取铭牌,352726.67
8035,2,1,2,翻倍,0,1,1,1,2,5,8,放弃,352726.67
8036,2,1,2,翻倍,0,1,1,2,0,4,2,抽取铭牌,352726.67
8037,2,1,2,翻倍,0,1,1,2,1,5,7,放弃,352726.67
8038,2,1,2,翻倍,0,1,1,3,0,5,6,放弃,352726.67
8039,2,1,2,翻倍,0,1,2,0,0,3,8,抽取铭牌,396663.53
8040,2,1,2,翻倍,0,1,2,0,1,4,2,抽取铭牌,352726.67
8041,2,1,2,翻倍,0,1,2,0,2,5,7,放弃,352726.67
8042,2,1,2,翻倍,0,1,2,1,0,4,1,抽取铭牌,352726.67
8043,2,1,2,翻倍,0,1,2,1,1,5,6,放弃,352726.67
8044,2,1,2,翻倍,0,1,2,2,0,5,5,放弃,352726.67
8045,2,1,2,翻倍,0,1,3,0,0,4,0,抽取铭牌,352726.67
8046,2,1,2,翻倍,0,1,3,0,1,5,5,放弃,352726.67
8047,2,1,2,翻倍,0,1,3,1,0,5,4,放弃,352726.67
8048,2,1,2,翻倍,0,1,4,0,0,5,3,放弃,352726.67
8049,2,1,2,翻倍,0,2,0,0,0,2,4,抽取铭牌,414415.3
8050,2,1,2,翻倍,0,2,0,0,1,3,9,开始演算,426322.03
8051,2,1,2,翻倍,0,2,0,0,2,4,3,抽取铭牌,352726.67
8052,2,1,2,翻倍,0,2,0,0,3,5,8,放弃,352726.67
8053,2,1,2,翻倍,0,2,0,1,0,3,8,抽取铭牌,389217.55
8054,2,1,2,翻倍,0,2,0,1,1,4,2,抽取铭牌,352726.67
8055,2,1,2,翻倍,0,2,0,1,2,5,7,放弃,352726.67
8056,2,1,2,翻倍,0,2,0,2,0,4,1,抽取铭牌,352726.67
8057,2,1,2,翻倍,0,2,0,2,1,5,6,放弃,352726.67
8058,2,1,2,翻倍,0,2,0,3,0,5,5,放弃,352726.67
8059,2,1,2,翻倍,0,2,1,0,0,3,7,抽取铭牌,397734.4
8060,2,1,2,翻倍,0,2,1,0,1,4,1,抽取铭牌,352726.67
8061,2,1,2,翻倍,0,2,1,0,2,5,6,放弃,352726.67
8062,2,1,2,翻倍,0,2,1,1,0,4,0,抽取铭牌,352726.67
8063,2,1,2,翻倍,0,2,1,1,1,5,5,放弃,352726.67
8064,2,1,2,翻倍,0,2,1,2,0,5,4,放弃,352726.67
8065,2,1,2,翻倍,0,2,2,0,0,4,10,开始演算,546322.03
8066,2,1,2,翻倍,0,2,2,0,1,5,4,放弃,352726.67
8067,2,1,2,翻倍,0,2,2,1,0,5,3,放弃,352726.67
8068,2,1,2,翻倍,0,2,3,0,0,5,2,放弃,352726.67
8069,2,1,2,翻倍,0,3,0,0,0,3,6,抽取铭牌,436753.55
8070,2,1,2,翻倍,0,3,0,0,1,4,0,抽取铭牌,352726.67
8071,2,1,2,翻倍,0,3,0,0,2,5,5,放弃,352726.67
8072,2,1,2,翻倍,0,3,0,1,0,4,10,开始演算,546322.03
8073,2,1,2,翻倍,0,3,0,1,1,5,4,放弃,352726.67
8074,2,1,2,翻倍,0,3,0,2,0,5,3,放弃,352726.67
8075,2,1,2,翻倍,0,3,1,0,0,4,9,开始演算,426322.03
8076,2,1,2,翻倍,0,3,1,0,1,5,3,放弃,352726.67
8077,2,1,2,翻倍,0,3,1,1,0,5,2,放弃,352726.67
8078,2,1,2,翻倍,0,3,2,0,0,5,1,放弃,352726.67
8079,2,1,2,翻倍,0,4,0,0,0,4,8,抽取铭牌,375189.56
8080,2,1,2,翻倍,0,4,0,0,1,5,2,放弃,352726.67
8081,2,1,2,翻倍,0,4,0,1,0,5,1,放弃,352726.67
8082,2,1,2,翻倍,0,4,1,0,0,5,0,放弃,352726.67
8083,2,1,2,翻倍,0,5,0,0,0,5,10,开始演算,546322.03
8084,2,1,2,翻倍,1,0,0,0,1,2,6,抽取铭牌,441707.85
8085,2,1,2,翻倍,1,0,0,0,2,3,0,抽取铭牌,363547.05
8086,2,1,2,翻倍,1,0,0,0,3,4,5,抽取铭牌,399508.63
8087,2,1,2,翻倍,1,0,0,0,4,5,10,开始演算,546322.03
8088,2,1,2,翻倍,1,0,0,1,0,2,5,抽取铭牌,445810.6
8089,2,1,2,翻倍,1,0,0,1,1,3,10,开始演算,546322.03
8090,2,1,2,翻倍,1,0,0,1,2,4,4,抽取铭牌,364501.93
8091,2,1,2,翻倍,1,0,0,1,3,5,9,开始演算,426322.03
8092,2,1,2,翻倍,1,0,0,2,0,3,9,开始演算,426322.03
8093,2,1,2,翻倍,1,0,0,2,1,4,3,抽取铭牌,352726.67
8094,2,1,2,翻倍,1,0,0,2,2,5,8,放弃,352726.67
8095,2,1,2,翻倍,1,0,0,3,0,4,2,抽取铭牌,352726.67
8096,2,1,2,翻倍,1,0,0,3,1,5,7,放弃,352726.67
8097,2,1,2,翻倍,1,0,0,4,0,5,6,放弃,352726.67
8098,2,1,2,翻倍,1,0,1,0,0,2,4,抽取铭牌,418835.41
8099,2,1,2,翻倍,1,0,1,0,1,3,9,开始演算,426322.03
8100,2,1,2,翻倍,1,0,1,0,2,4,3,抽取铭牌,352726.67
8101,2,1,2,翻倍,1,0,1,0,3,5,8,放弃,352726.67
8102,2,1,2,翻倍,1,0,1,1,0,3,8,抽取铭牌,401278.91
8103,2,1,2,翻倍,1,0,1,1,1,4,2,抽取铭牌,352726.67
8104,2,1,2,翻倍,1,0,1,1,2,5,7,放弃,352726.67
8105,2,1,2,翻倍,1,0,1,2,0,4,1,抽取铭牌,352726.67
8106,2,1,2,翻倍,1,0,1,2,1,5,6,放弃,352726.67
8107,2,1,2,翻倍,1,0,1,3,0,5,5,放弃,352726.67
8108,2,1,2,翻倍,1,0,2,0,0,3,7,抽取铭牌,396533.01
8109,2,1,2,翻倍,1,0,2,0,1,4,1,抽取铭牌,352726.67
8110,2,1,2,翻倍,1,0,2,0,2,5,6,放弃,352726.67
8111,2,1,2,翻倍,1,0,2,1,0,4,0,抽取铭牌,352726.67
8112,2,1,2,翻倍,1,0,2,1,1,5,5,放弃,352726.67
8113,2,1,2,翻倍,1,0,2,2,0,5,4,放弃,352726.67
8114,2,1,2,翻倍,1,0,3,0,0,4,10,开始演算,546322.03
8115,2,1,2,翻倍,1,0,3,0,1,5,4,放弃,352726.67
8116,2,1,2,翻倍,1,0,3,1,0,5,3,放弃,352726.67
8117,2,1,2,翻倍,1,0,4,0,0,5,2,放弃,352726.67
8118,2,1,2,翻倍,1,1,0,0,0,2,3,抽取铭牌,415378.49
8119,2,1,2,翻倍,1,1,0,0,1,3,8,抽取铭牌,393832.94
8120,2,1,2,翻倍,1,1,0,0,2,4,2,抽取铭牌,352726.67
8121,2,1,2,翻倍,1,1,0,0,3,5,7,放弃,352726.67
8122,2,1,2,翻倍,1,1,0,1,0,3,7,抽取铭牌,407403.02
8123,2,1,2,翻倍,1,1,0,1,1,4,1,抽取铭牌,352726.67
8124,2,1,2,翻倍,1,1,0,1,2,5,6,放弃,352726.67
8125,2,1,2,翻倍,1,1,0,2,0,4,0,抽取铭牌,352726.67
8126,2,1,2,翻倍,1,1,0,2,1,5,5,放弃,352726.67
8127,2,1,2,翻倍,1,1,0,3,0,5,4,放弃,352726.67
